Item,Trial Type,Max Time,Min Time,Text,Procedure Notes,Shuffle
17,Test,User,-,,Recall,Recall1
18,Test,User,-,,Recall,Recall1
19,Test,User,-,,Recall,Recall1
20,Test,User,-,,Recall,Recall1
21,Test,User,-,,Recall,Recall1
22,Test,User,-,,Recall,Recall1
23,Test,User,-,,Recall,Recall1
24,Test,User,-,,Recall,Recall1
25,Test,User,-,,Recall,Recall1
26,Test,User,-,,Recall,Recall1
27,Test,User,-,,Recall,Recall1
28,Test,User,-,,Recall,Recall1
29,Test,User,-,,Recall,Recall1
30,Test,User,-,,Recall,Recall1
31,Test,User,-,,Recall,Recall1
32,Test,User,-,,Recall,Recall1
33,Test,User,-,,Recall,Recall1
34,Test,User,-,,Recall,Recall1
35,Test,User,-,,Recall,Recall1
36,Test,User,-,,Recall,Recall1
37,Test,User,-,,Recall,Recall1
38,Test,User,-,,Recall,Recall1
39,Test,User,-,,Recall,Recall1
40,Test,User,-,,Recall,Recall1
41,Test,User,-,,Recall,Recall1
42,Test,User,-,,Recall,Recall1
43,Test,User,-,,Recall,Recall1
44,Test,User,-,,Recall,Recall1
45,Test,User,-,,Recall,Recall1
46,Test,User,-,,Recall,Recall1
47,Test,User,-,,Recall,Recall1
48,Test,User,-,,Recall,Recall1
49,Test,User,-,,Recall,Recall1
50,Test,User,-,,Recall,Recall1
51,Test,User,-,,Recall,Recall1
52,Test,User,-,,Recall,Recall1
53,Test,User,-,,Recall,Recall1
54,Test,User,-,,Recall,Recall1
55,Test,User,-,,Recall,Recall1
56,Test,User,-,,Recall,Recall1
57,Test,User,-,,Recall,Recall1
58,Test,User,-,,Recall,Recall1
59,Test,User,-,,Recall,Recall1
60,Test,User,-,,Recall,Recall1
61,Test,User,-,,Recall,Recall1
62,Test,User,-,,Recall,Recall1
63,Test,User,-,,Recall,Recall1
64,Test,User,-,,Recall,Recall1
65,Test,User,-,,Recall,Recall1
66,Test,User,-,,Recall,Recall1
67,Test,User,-,,Recall,Recall1
68,Test,User,-,,Recall,Recall1
69,Test,User,-,,Recall,Recall1
70,Test,User,-,,Recall,Recall1
71,Test,User,-,,Recall,Recall1
72,Test,User,-,,Recall,Recall1
73,Test,User,-,,Recall,Recall1
74,Test,User,-,,Recall,Recall1
75,Test,User,-,,Recall,Recall1
76,Test,User,-,,Recall,Recall1
77,Test,User,-,,Recall,Recall1
78,Test,User,-,,Recall,Recall1
79,Test,User,-,,Recall,Recall1
80,Test,User,-,,Recall,Recall1
81,Test,User,-,,Recall,Recall1
82,Test,User,-,,Recall,Recall1
83,Test,User,-,,Recall,Recall1
84,Test,User,-,,Recall,Recall1
85,Test,User,-,,Recall,Recall1
86,Test,User,-,,Recall,Recall1
0,Instruct,-,10,"You will now be presented with a new set of word pairs. Please study each pair. Remember that your memory will be tested! When finished, press Enter to move to the next pair.",Initial_Instruct,Instruct4
0,Instruct,,10,You will again be asked to count how many vowels the two words contain. Please remember to type this number in the space below each pair.,,Instruct10
0,Instruct,User,-,Press Enter when you are readty to begin,,Instruct11
92,VC,User,-,,Study/JOL,BUFFER3
93,VC,User,-,,Study/JOL,BUFFER3
94,VC,User,-,,Study/JOL,BUFFER3
95,VC,User,-,,Study/JOL,BUFFER3
96,VC,User,-,,Study/JOL,BUFFER3
97,VC,User,-,,Study/JOL,Study Phase2
98,VC,User,-,,Study/JOL,Study Phase2
99,VC,User,-,,Study/JOL,Study Phase2
100,VC,User,-,,Study/JOL,Study Phase2
101,VC,User,-,,Study/JOL,Study Phase2
102,VC,User,-,,Study/JOL,Study Phase2
103,VC,User,-,,Study/JOL,Study Phase2
104,VC,User,-,,Study/JOL,Study Phase2
105,VC,User,-,,Study/JOL,Study Phase2
106,VC,User,-,,Study/JOL,Study Phase2
107,VC,User,-,,Study/JOL,Study Phase2
108,VC,User,-,,Study/JOL,Study Phase2
109,VC,User,-,,Study/JOL,Study Phase2
110,VC,User,-,,Study/JOL,Study Phase2
111,VC,User,-,,Study/JOL,Study Phase2
112,VC,User,-,,Study/JOL,Study Phase2
113,VC,User,-,,Study/JOL,Study Phase2
114,VC,User,-,,Study/JOL,Study Phase2
115,VC,User,-,,Study/JOL,Study Phase2
116,VC,User,-,,Study/JOL,Study Phase2
117,VC,User,-,,Study/JOL,Study Phase2
118,VC,User,-,,Study/JOL,Study Phase2
119,VC,User,-,,Study/JOL,Study Phase2
120,VC,User,-,,Study/JOL,Study Phase2
121,VC,User,-,,Study/JOL,Study Phase2
122,VC,User,-,,Study/JOL,Study Phase2
123,VC,User,-,,Study/JOL,Study Phase2
124,VC,User,-,,Study/JOL,Study Phase2
125,VC,User,-,,Study/JOL,Study Phase2
126,VC,User,-,,Study/JOL,Study Phase2
127,VC,User,-,,Study/JOL,Study Phase2
128,VC,User,-,,Study/JOL,Study Phase2
129,VC,User,-,,Study/JOL,Study Phase2
130,VC,User,-,,Study/JOL,Study Phase2
131,VC,User,-,,Study/JOL,Study Phase2
132,VC,User,-,,Study/JOL,Study Phase2
133,VC,User,-,,Study/JOL,Study Phase2
134,VC,User,-,,Study/JOL,Study Phase2
135,VC,User,-,,Study/JOL,Study Phase2
136,VC,User,-,,Study/JOL,Study Phase2
137,VC,User,-,,Study/JOL,Study Phase2
138,VC,User,-,,Study/JOL,Study Phase2
139,VC,User,-,,Study/JOL,Study Phase2
140,VC,User,-,,Study/JOL,Study Phase2
141,VC,User,-,,Study/JOL,Study Phase2
142,VC,User,-,,Study/JOL,Study Phase2
143,VC,User,-,,Study/JOL,Study Phase2
144,VC,User,-,,Study/JOL,Study Phase2
145,VC,User,-,,Study/JOL,Study Phase2
146,VC,User,-,,Study/JOL,Study Phase2
147,VC,User,-,,Study/JOL,Study Phase2
148,VC,User,-,,Study/JOL,Study Phase2
149,VC,User,-,,Study/JOL,Study Phase2
150,VC,User,-,,Study/JOL,Study Phase2
151,VC,User,-,,Study/JOL,Study Phase2
152,VC,User,-,,Study/JOL,Study Phase2
153,VC,User,-,,Study/JOL,Study Phase2
154,VC,User,-,,Study/JOL,Study Phase2
155,VC,User,-,,Study/JOL,Study Phase2
156,VC,User,-,,Study/JOL,Study Phase2
157,VC,User,-,,Study/JOL,Study Phase2
158,VC,User,-,,Study/JOL,Study Phase2
159,VC,User,-,,Study/JOL,Study Phase2
160,VC,User,-,,Study/JOL,Study Phase2
161,VC,User,-,,Study/JOL,Study Phase2
162,VC,User,-,,Study/JOL,Study Phase2
163,VC,User,-,,Study/JOL,Study Phase2
164,VC,User,-,,Study/JOL,Study Phase2
165,VC,User,-,,Study/JOL,Study Phase2
166,VC,User,-,,Study/JOL,Study Phase2
167,VC,User,-,,Study/JOL,Study Phase2
168,VC,User,-,,Study/JOL,Study Phase2
169,VC,User,-,,Study/JOL,Study Phase2
170,VC,User,-,,Study/JOL,Study Phase2
171,VC,User,-,,Study/JOL,Study Phase2
172,VC,User,-,,Study/JOL,Study Phase2
173,VC,User,-,,Study/JOL,Study Phase2
174,VC,User,-,,Study/JOL,Study Phase2
175,VC,User,-,,Study/JOL,Study Phase2
176,VC,User,-,,Study/JOL,Study Phase2
177,VC,User,-,,Study/JOL,BUFFER4
178,VC,User,-,,Study/JOL,BUFFER4
179,VC,User,-,,Study/JOL,BUFFER4
180,VC,User,-,,Study/JOL,BUFFER4
181,VC,User,-,,Study/JOL,BUFFER4
0,Instruct,User,-,You have completed this section. Please press Enter.,Filler_Instruction,Instruct5
0,FreeRecall,120,120,Please list the 50 US states in reverse alphabetical order (z - a). The task will automatically advance to the next screen after two minutes.,,Filler2
0,Instruct,-,10,"You will now be presented with the first word from each of the previously studied item pairs. Please type the missing word. If you do not know the word, you may guess or press Enter to skip forward to the next pair.",,Instruct6
97,Test,User,-,,Recall,Recall2
98,Test,User,-,,Recall,Recall2
99,Test,User,-,,Recall,Recall2
100,Test,User,-,,Recall,Recall2
101,Test,User,-,,Recall,Recall2
102,Test,User,-,,Recall,Recall2
103,Test,User,-,,Recall,Recall2
104,Test,User,-,,Recall,Recall2
105,Test,User,-,,Recall,Recall2
106,Test,User,-,,Recall,Recall2
107,Test,User,-,,Recall,Recall2
108,Test,User,-,,Recall,Recall2
109,Test,User,-,,Recall,Recall2
110,Test,User,-,,Recall,Recall2
111,Test,User,-,,Recall,Recall2
112,Test,User,-,,Recall,Recall2
113,Test,User,-,,Recall,Recall2
114,Test,User,-,,Recall,Recall2
115,Test,User,-,,Recall,Recall2
116,Test,User,-,,Recall,Recall2
117,Test,User,-,,Recall,Recall2
118,Test,User,-,,Recall,Recall2
119,Test,User,-,,Recall,Recall2
120,Test,User,-,,Recall,Recall2
121,Test,User,-,,Recall,Recall2
122,Test,User,-,,Recall,Recall2
123,Test,User,-,,Recall,Recall2
124,Test,User,-,,Recall,Recall2
125,Test,User,-,,Recall,Recall2
126,Test,User,-,,Recall,Recall2
127,Test,User,-,,Recall,Recall2
128,Test,User,-,,Recall,Recall2
129,Test,User,-,,Recall,Recall2
130,Test,User,-,,Recall,Recall2
131,Test,User,-,,Recall,Recall2
132,Test,User,-,,Recall,Recall2
133,Test,User,-,,Recall,Recall2
134,Test,User,-,,Recall,Recall2
135,Test,User,-,,Recall,Recall2
136,Test,User,-,,Recall,Recall2
137,Test,User,-,,Recall,Recall2
138,Test,User,-,,Recall,Recall2
139,Test,User,-,,Recall,Recall2
140,Test,User,-,,Recall,Recall2
141,Test,User,-,,Recall,Recall2
142,Test,User,-,,Recall,Recall2
143,Test,User,-,,Recall,Recall2
144,Test,User,-,,Recall,Recall2
145,Test,User,-,,Recall,Recall2
146,Test,User,-,,Recall,Recall2
147,Test,User,-,,Recall,Recall2
148,Test,User,-,,Recall,Recall2
149,Test,User,-,,Recall,Recall2
150,Test,User,-,,Recall,Recall2
151,Test,User,-,,Recall,Recall2
152,Test,User,-,,Recall,Recall2
153,Test,User,-,,Recall,Recall2
154,Test,User,-,,Recall,Recall2
155,Test,User,-,,Recall,Recall2
156,Test,User,-,,Recall,Recall2
157,Test,User,-,,Recall,Recall2
158,Test,User,-,,Recall,Recall2
159,Test,User,-,,Recall,Recall2
160,Test,User,-,,Recall,Recall2
161,Test,User,-,,Recall,Recall2
162,Test,User,-,,Recall,Recall2
163,Test,User,-,,Recall,Recall2
164,Test,User,-,,Recall,Recall2
165,Test,User,-,,Recall,Recall2
166,Test,User,-,,Recall,Recall2
167,Test,User,-,,Recall,Recall2
168,Test,User,-,,Recall,Recall2
169,Test,User,-,,Recall,Recall2
170,Test,User,-,,Recall,Recall2
171,Test,User,-,,Recall,Recall2
172,Test,User,-,,Recall,Recall2
173,Test,User,-,,Recall,Recall2
174,Test,User,-,,Recall,Recall2
175,Test,User,-,,Recall,Recall2
176,Test,User,-,,Recall,Recall2
0,Instruct,User,-,You have completed this section. Please press Enter.,,Instruct7
0,Instruct,User,-,The following screen will ask you a few questions abour your experience today. You must complete these questions to receive credit.,,Instruct8
