Item,Trial Type,Max Time,Min Time,Text,Procedure Notes,Shuffle
32,JAM,User,-,,Study/JOL,Study Phase
33,JAM,User,-,,Study/JOL,Study Phase
34,JAM,User,-,,Study/JOL,Study Phase
35,JAM,User,-,,Study/JOL,Study Phase
36,JAM,User,-,,Study/JOL,Study Phase
37,JAM,User,-,,Study/JOL,Study Phase
38,JAM,User,-,,Study/JOL,Study Phase
39,JAM,User,-,,Study/JOL,Study Phase
40,JAM,User,-,,Study/JOL,Study Phase
41,JAM,User,-,,Study/JOL,Study Phase
42,JAM,User,-,,Study/JOL,Study Phase
43,JAM,User,-,,Study/JOL,Study Phase
44,JAM,User,-,,Study/JOL,Study Phase
45,JAM,User,-,,Study/JOL,Study Phase
46,JAM,User,-,,Study/JOL,Study Phase
47,JAM,User,-,,Study/JOL,Study Phase
48,JAM,User,-,,Study/JOL,Study Phase
49,JAM,User,-,,Study/JOL,Study Phase
50,JAM,User,-,,Study/JOL,Study Phase
51,JAM,User,-,,Study/JOL,Study Phase
52,JAM,User,-,,Study/JOL,Study Phase
53,JAM,User,-,,Study/JOL,Study Phase
54,JAM,User,-,,Study/JOL,Study Phase
55,JAM,User,-,,Study/JOL,Study Phase
56,JAM,User,-,,Study/JOL,Study Phase
57,JAM,User,-,,Study/JOL,Study Phase
58,JAM,User,-,,Study/JOL,Study Phase
59,JAM,User,-,,Study/JOL,Study Phase
60,JAM,User,-,,Study/JOL,Study Phase
61,JAM,User,-,,Study/JOL,Study Phase
62,JAM,User,-,,Study/JOL,Study Phase
63,JAM,User,-,,Study/JOL,Study Phase
64,JAM,User,-,,Study/JOL,Study Phase
65,JAM,User,-,,Study/JOL,Study Phase
66,JAM,User,-,,Study/JOL,Study Phase
67,JAM,User,-,,Study/JOL,Study Phase
68,JAM,User,-,,Study/JOL,Study Phase
69,JAM,User,-,,Study/JOL,Study Phase
70,JAM,User,-,,Study/JOL,Study Phase
71,JAM,User,-,,Study/JOL,Study Phase
72,JAM,User,-,,Study/JOL,Study Phase
73,JAM,User,-,,Study/JOL,Study Phase
74,JAM,User,-,,Study/JOL,Study Phase
75,JAM,User,-,,Study/JOL,Study Phase
76,JAM,User,-,,Study/JOL,Study Phase
77,JAM,User,-,,Study/JOL,Study Phase
78,JAM,User,-,,Study/JOL,Study Phase
79,JAM,User,-,,Study/JOL,Study Phase
80,JAM,User,-,,Study/JOL,Study Phase
81,JAM,User,-,,Study/JOL,Study Phase
82,JAM,User,-,,Study/JOL,Study Phase
83,JAM,User,-,,Study/JOL,Study Phase
84,JAM,User,-,,Study/JOL,Study Phase
85,JAM,User,-,,Study/JOL,Study Phase
86,JAM,User,-,,Study/JOL,Study Phase
87,JAM,User,-,,Study/JOL,BUFFER2
88,JAM,User,-,,Study/JOL,BUFFER2
89,JAM,User,-,,Study/JOL,BUFFER2
90,JAM,User,-,,Study/JOL,BUFFER2
91,JAM,User,-,,Study/JOL,BUFFER2
0,Instruct,User,-,You have completed this section. Please press Enter.,Filler_Instruction,Instruct2
0,FreeRecall,120,120,Please list the 50 US states in alphabetical order. The task will automatically advance to the next screen after two minutes.,,Filler1
0,Instruct,-,10,"You will now be presented with the first word from each of the previously studied item pairs. Please type the missing word. If you do not know the word, you may guess or press Enter to skip forward to the next pair.",,Instruct3
7,Test,User,-,,Recall,Recall1
8,Test,User,-,,Recall,Recall1
9,Test,User,-,,Recall,Recall1
10,Test,User,-,,Recall,Recall1
11,Test,User,-,,Recall,Recall1
12,Test,User,-,,Recall,Recall1
13,Test,User,-,,Recall,Recall1
14,Test,User,-,,Recall,Recall1
15,Test,User,-,,Recall,Recall1
16,Test,User,-,,Recall,Recall1
17,Test,User,-,,Recall,Recall1
18,Test,User,-,,Recall,Recall1
19,Test,User,-,,Recall,Recall1
20,Test,User,-,,Recall,Recall1
21,Test,User,-,,Recall,Recall1
22,Test,User,-,,Recall,Recall1
23,Test,User,-,,Recall,Recall1
24,Test,User,-,,Recall,Recall1
25,Test,User,-,,Recall,Recall1
26,Test,User,-,,Recall,Recall1
27,Test,User,-,,Recall,Recall1
28,Test,User,-,,Recall,Recall1
29,Test,User,-,,Recall,Recall1
30,Test,User,-,,Recall,Recall1
31,Test,User,-,,Recall,Recall1
32,Test,User,-,,Recall,Recall1
33,Test,User,-,,Recall,Recall1
34,Test,User,-,,Recall,Recall1
35,Test,User,-,,Recall,Recall1
36,Test,User,-,,Recall,Recall1
37,Test,User,-,,Recall,Recall1
38,Test,User,-,,Recall,Recall1
39,Test,User,-,,Recall,Recall1
40,Test,User,-,,Recall,Recall1
41,Test,User,-,,Recall,Recall1
42,Test,User,-,,Recall,Recall1
43,Test,User,-,,Recall,Recall1
44,Test,User,-,,Recall,Recall1
45,Test,User,-,,Recall,Recall1
46,Test,User,-,,Recall,Recall1
47,Test,User,-,,Recall,Recall1
48,Test,User,-,,Recall,Recall1
49,Test,User,-,,Recall,Recall1
50,Test,User,-,,Recall,Recall1
51,Test,User,-,,Recall,Recall1
52,Test,User,-,,Recall,Recall1
53,Test,User,-,,Recall,Recall1
54,Test,User,-,,Recall,Recall1
55,Test,User,-,,Recall,Recall1
56,Test,User,-,,Recall,Recall1
57,Test,User,-,,Recall,Recall1
58,Test,User,-,,Recall,Recall1
59,Test,User,-,,Recall,Recall1
60,Test,User,-,,Recall,Recall1
61,Test,User,-,,Recall,Recall1
62,Test,User,-,,Recall,Recall1
63,Test,User,-,,Recall,Recall1
64,Test,User,-,,Recall,Recall1
65,Test,User,-,,Recall,Recall1
66,Test,User,-,,Recall,Recall1
67,Test,User,-,,Recall,Recall1
68,Test,User,-,,Recall,Recall1
69,Test,User,-,,Recall,Recall1
70,Test,User,-,,Recall,Recall1
71,Test,User,-,,Recall,Recall1
72,Test,User,-,,Recall,Recall1
73,Test,User,-,,Recall,Recall1
74,Test,User,-,,Recall,Recall1
75,Test,User,-,,Recall,Recall1
76,Test,User,-,,Recall,Recall1
77,Test,User,-,,Recall,Recall1
78,Test,User,-,,Recall,Recall1
79,Test,User,-,,Recall,Recall1
80,Test,User,-,,Recall,Recall1
81,Test,User,-,,Recall,Recall1
82,Test,User,-,,Recall,Recall1
83,Test,User,-,,Recall,Recall1
84,Test,User,-,,Recall,Recall1
85,Test,User,-,,Recall,Recall1
86,Test,User,-,,Recall,Recall1
0,Instruct,-,10,"You will now be presented with a new set of word pairs. Please study each pair. Remember that your memory will be tested! When finished, press Enter to move to the next pair.",Initial_Instruct,Instruct4
0,Instruct,-,10,"As you study, you will be asked to rate how often the words in each pair are used together.  Assume 100 college students from around the nation gave responses to each CUE (first) word.  How many of these 100 students do you think would have given the RESPONSE (second) word?",,Instruct1DASFADF33
0,Instruct,-,10,"For  example, if you are given the pair CAT - DOG, a rating of 0 indicates that DOG is not a commonly given response to the word CAT, while a score of 100 indicates that DOG would be a common response.",,Instruct14ASDFA33322X2
0,Instruct,User,-,Press Enter when you are readty to begin,,Instruct11
92,JAM,User,-,,Study/JOL,BUFFER3
93,JAM,User,-,,Study/JOL,BUFFER3
94,JAM,User,-,,Study/JOL,BUFFER3
95,JAM,User,-,,Study/JOL,BUFFER3
96,JAM,User,-,,Study/JOL,BUFFER3
97,JAM,User,-,,Study/JOL,Study Phase2
98,JAM,User,-,,Study/JOL,Study Phase2
99,JAM,User,-,,Study/JOL,Study Phase2
100,JAM,User,-,,Study/JOL,Study Phase2
101,JAM,User,-,,Study/JOL,Study Phase2
102,JAM,User,-,,Study/JOL,Study Phase2
103,JAM,User,-,,Study/JOL,Study Phase2
104,JAM,User,-,,Study/JOL,Study Phase2
105,JAM,User,-,,Study/JOL,Study Phase2
106,JAM,User,-,,Study/JOL,Study Phase2
107,JAM,User,-,,Study/JOL,Study Phase2
108,JAM,User,-,,Study/JOL,Study Phase2
109,JAM,User,-,,Study/JOL,Study Phase2
110,JAM,User,-,,Study/JOL,Study Phase2
111,JAM,User,-,,Study/JOL,Study Phase2
112,JAM,User,-,,Study/JOL,Study Phase2
113,JAM,User,-,,Study/JOL,Study Phase2
114,JAM,User,-,,Study/JOL,Study Phase2
115,JAM,User,-,,Study/JOL,Study Phase2
116,JAM,User,-,,Study/JOL,Study Phase2
117,JAM,User,-,,Study/JOL,Study Phase2
118,JAM,User,-,,Study/JOL,Study Phase2
119,JAM,User,-,,Study/JOL,Study Phase2
120,JAM,User,-,,Study/JOL,Study Phase2
121,JAM,User,-,,Study/JOL,Study Phase2
122,JAM,User,-,,Study/JOL,Study Phase2
123,JAM,User,-,,Study/JOL,Study Phase2
124,JAM,User,-,,Study/JOL,Study Phase2
125,JAM,User,-,,Study/JOL,Study Phase2
126,JAM,User,-,,Study/JOL,Study Phase2
127,JAM,User,-,,Study/JOL,Study Phase2
128,JAM,User,-,,Study/JOL,Study Phase2
129,JAM,User,-,,Study/JOL,Study Phase2
130,JAM,User,-,,Study/JOL,Study Phase2
131,JAM,User,-,,Study/JOL,Study Phase2
132,JAM,User,-,,Study/JOL,Study Phase2
133,JAM,User,-,,Study/JOL,Study Phase2
134,JAM,User,-,,Study/JOL,Study Phase2
135,JAM,User,-,,Study/JOL,Study Phase2
136,JAM,User,-,,Study/JOL,Study Phase2
137,JAM,User,-,,Study/JOL,Study Phase2
138,JAM,User,-,,Study/JOL,Study Phase2
139,JAM,User,-,,Study/JOL,Study Phase2
140,JAM,User,-,,Study/JOL,Study Phase2
141,JAM,User,-,,Study/JOL,Study Phase2
142,JAM,User,-,,Study/JOL,Study Phase2
143,JAM,User,-,,Study/JOL,Study Phase2
144,JAM,User,-,,Study/JOL,Study Phase2
145,JAM,User,-,,Study/JOL,Study Phase2
146,JAM,User,-,,Study/JOL,Study Phase2
147,JAM,User,-,,Study/JOL,Study Phase2
148,JAM,User,-,,Study/JOL,Study Phase2
149,JAM,User,-,,Study/JOL,Study Phase2
150,JAM,User,-,,Study/JOL,Study Phase2
151,JAM,User,-,,Study/JOL,Study Phase2
152,JAM,User,-,,Study/JOL,Study Phase2
153,JAM,User,-,,Study/JOL,Study Phase2
154,JAM,User,-,,Study/JOL,Study Phase2
155,JAM,User,-,,Study/JOL,Study Phase2
156,JAM,User,-,,Study/JOL,Study Phase2
157,JAM,User,-,,Study/JOL,Study Phase2
158,JAM,User,-,,Study/JOL,Study Phase2
159,JAM,User,-,,Study/JOL,Study Phase2
160,JAM,User,-,,Study/JOL,Study Phase2
161,JAM,User,-,,Study/JOL,Study Phase2
162,JAM,User,-,,Study/JOL,Study Phase2
163,JAM,User,-,,Study/JOL,Study Phase2
164,JAM,User,-,,Study/JOL,Study Phase2
165,JAM,User,-,,Study/JOL,Study Phase2
166,JAM,User,-,,Study/JOL,Study Phase2
167,JAM,User,-,,Study/JOL,Study Phase2
168,JAM,User,-,,Study/JOL,Study Phase2
169,JAM,User,-,,Study/JOL,Study Phase2
170,JAM,User,-,,Study/JOL,Study Phase2
171,JAM,User,-,,Study/JOL,Study Phase2
172,JAM,User,-,,Study/JOL,Study Phase2
173,JAM,User,-,,Study/JOL,Study Phase2
174,JAM,User,-,,Study/JOL,Study Phase2
175,JAM,User,-,,Study/JOL,Study Phase2
176,JAM,User,-,,Study/JOL,Study Phase2
177,JAM,User,-,,Study/JOL,BUFFER4
178,JAM,User,-,,Study/JOL,BUFFER4
179,JAM,User,-,,Study/JOL,BUFFER4
180,JAM,User,-,,Study/JOL,BUFFER4
181,JAM,User,-,,Study/JOL,BUFFER4
0,Instruct,User,-,You have completed this section. Please press Enter.,Filler_Instruction,Instruct5
0,FreeRecall,120,120,Please list the 50 US states in reverse alphabetical order (z - a). The task will automatically advance to the next screen after two minutes.,,Filler2
0,Instruct,-,10,"You will now be presented with the first word from each of the previously studied item pairs. Please type the missing word. If you do not know the word, you may guess or press Enter to skip forward to the next pair.",,Instruct6
97,Test,User,-,,Recall,Recall2
98,Test,User,-,,Recall,Recall2
99,Test,User,-,,Recall,Recall2
100,Test,User,-,,Recall,Recall2
101,Test,User,-,,Recall,Recall2
102,Test,User,-,,Recall,Recall2
103,Test,User,-,,Recall,Recall2
104,Test,User,-,,Recall,Recall2
105,Test,User,-,,Recall,Recall2
106,Test,User,-,,Recall,Recall2
107,Test,User,-,,Recall,Recall2
108,Test,User,-,,Recall,Recall2
109,Test,User,-,,Recall,Recall2
110,Test,User,-,,Recall,Recall2
111,Test,User,-,,Recall,Recall2
112,Test,User,-,,Recall,Recall2
113,Test,User,-,,Recall,Recall2
114,Test,User,-,,Recall,Recall2
115,Test,User,-,,Recall,Recall2
116,Test,User,-,,Recall,Recall2
117,Test,User,-,,Recall,Recall2
118,Test,User,-,,Recall,Recall2
119,Test,User,-,,Recall,Recall2
120,Test,User,-,,Recall,Recall2
121,Test,User,-,,Recall,Recall2
122,Test,User,-,,Recall,Recall2
123,Test,User,-,,Recall,Recall2
124,Test,User,-,,Recall,Recall2
125,Test,User,-,,Recall,Recall2
126,Test,User,-,,Recall,Recall2
127,Test,User,-,,Recall,Recall2
128,Test,User,-,,Recall,Recall2
129,Test,User,-,,Recall,Recall2
130,Test,User,-,,Recall,Recall2
131,Test,User,-,,Recall,Recall2
132,Test,User,-,,Recall,Recall2
133,Test,User,-,,Recall,Recall2
134,Test,User,-,,Recall,Recall2
135,Test,User,-,,Recall,Recall2
136,Test,User,-,,Recall,Recall2
137,Test,User,-,,Recall,Recall2
138,Test,User,-,,Recall,Recall2
139,Test,User,-,,Recall,Recall2
140,Test,User,-,,Recall,Recall2
141,Test,User,-,,Recall,Recall2
142,Test,User,-,,Recall,Recall2
143,Test,User,-,,Recall,Recall2
144,Test,User,-,,Recall,Recall2
145,Test,User,-,,Recall,Recall2
146,Test,User,-,,Recall,Recall2
147,Test,User,-,,Recall,Recall2
148,Test,User,-,,Recall,Recall2
149,Test,User,-,,Recall,Recall2
150,Test,User,-,,Recall,Recall2
151,Test,User,-,,Recall,Recall2
152,Test,User,-,,Recall,Recall2
153,Test,User,-,,Recall,Recall2
154,Test,User,-,,Recall,Recall2
155,Test,User,-,,Recall,Recall2
156,Test,User,-,,Recall,Recall2
157,Test,User,-,,Recall,Recall2
158,Test,User,-,,Recall,Recall2
159,Test,User,-,,Recall,Recall2
160,Test,User,-,,Recall,Recall2
161,Test,User,-,,Recall,Recall2
162,Test,User,-,,Recall,Recall2
163,Test,User,-,,Recall,Recall2
164,Test,User,-,,Recall,Recall2
165,Test,User,-,,Recall,Recall2
166,Test,User,-,,Recall,Recall2
167,Test,User,-,,Recall,Recall2
168,Test,User,-,,Recall,Recall2
169,Test,User,-,,Recall,Recall2
170,Test,User,-,,Recall,Recall2
171,Test,User,-,,Recall,Recall2
172,Test,User,-,,Recall,Recall2
173,Test,User,-,,Recall,Recall2
174,Test,User,-,,Recall,Recall2
175,Test,User,-,,Recall,Recall2
176,Test,User,-,,Recall,Recall2
0,Instruct,User,-,You have completed this section. Please press Enter.,,Instruct7
0,Instruct,User,-,The following screen will ask you a few questions abour your experience today. You must complete these questions to receive credit.,,Instruct8
